area,bedrooms,bathrooms,age,latitude,longitude,zipcode,price
1208.5,2,1.0,53.7,40.4303,-123.89,Z105,279301.64
1416.4,3,1.5,22.2,40.5158,-122.7503,Z119,383788.49
1641.3,1,1.0,28.9,34.9153,-116.3906,Z118,405030.87
1375.7,1,3.0,16.0,35.8266,-114.8323,Z115,310944.66
2303.7,5,2.5,4.9,38.1516,-122.7272,Z103,581435.97
1745.5,4,2.5,120.0,40.9148,-118.5209,Z115,446015.72
1867.4,7,3.5,22.7,40.0092,-124.1412,Z128,434318.8
1831.4,1,2.0,12.3,38.0476,-121.4461,Z123,494452.45
2086.7,2,1.0,37.5,41.8455,-119.7877,Z108,482063.74
1590.5,5,3.5,29.1,36.6704,-116.7733,Z123,503745.11
851.6,4,1.0,8.0,40.5033,-124.0369,Z108,245334.58
1699.8,5,4.5,62.8,40.275,-116.2971,Z107,544849.03
1174.3,4,3.5,2.2,41.1264,-122.3722,Z128,403029.5
1235.7,3,3.5,27.9,41.8829,-116.5249,Z104,422702.09
1793.2,4,1.5,19.5,37.2091,-117.9326,Z120,523024.77
2119.1,6,2.5,11.5,34.3585,-120.9345,Z116,503002.93
1510.6,4,4.5,52.5,36.8785,-116.9006,Z123,570538.17
1654.4,6,3.5,32.0,40.6119,-122.0186,Z126,558629.64
2351.1,2,1.0,42.8,40.443,-122.1929,Z115,529799.65
1620.4,4,1.0,16.1,35.6917,-123.8517,Z117,340634.56
2800.8,1,1.0,85.6,32.9494,-120.3727,Z121,606359.66
1782.8,3,1.0,12.7,37.3435,-123.4741,Z105,433145.63
619.6,1,5.0,22.7,37.004,-120.0952,Z127,281592.54
1876.7,4,2.5,81.4,33.3148,-124.3971,Z109,454592.57
1690.6,2,2.0,2.6,40.0515,-122.8716,Z119,452053.78
2144.9,3,2.5,3.5,35.1941,-114.7101,Z124,574016.68
1836.6,4,1.0,120.0,38.6346,-116.1466,Z115,395095.94
1430.8,5,1.5,106.6,33.4641,-122.0203,Z118,393828.87
887.9,2,1.0,44.3,40.6767,-116.9579,Z107,255246.41
1395.5,4,2.5,19.9,39.5231,-117.4809,Z117,428826.11
1074.7,5,5.5,21.2,36.19,-122.6423,Z104,306617.33
1209.7,4,1.5,8.9,38.4801,-120.6039,Z128,373987.48
1794.3,5,1.5,17.0,34.2808,-114.9061,Z112,410073.7
2335.0,1,3.0,16.9,41.8615,-116.7435,Z114,473592.92
1697.3,3,1.5,1.1,40.063,-116.5163,Z105,422967.91
902.1,5,1.5,18.1,39.9949,-118.5792,Z101,222626.47
1722.3,1,1.0,19.6,33.9571,-117.5118,Z122,400290.42
2098.3,1,2.0,32.9,32.6685,-119.1582,Z114,389627.8
1195.1,1,3.0,21.8,38.061,-116.7206,Z126,359866.34
1433.0,2,2.0,59.3,33.8691,-116.8064,Z110,397884.97
1507.3,3,2.5,13.7,39.9141,-124.1736,Z104,384687.73
1107.6,1,3.0,15.8,36.4527,-117.8664,Z109,367896.14
1824.1,2,2.0,25.4,35.7166,-117.887,Z128,503488.52
1439.5,2,2.0,6.8,33.1997,-123.7931,Z119,366241.71
1709.8,5,4.5,15.0,41.9626,-120.191,Z119,516427.8
1056.3,1,1.0,34.8,41.5821,-115.0627,Z117,240244.67
1281.3,3,3.5,15.9,33.7502,-114.4889,Z111,364928.95
1861.2,2,4.0,71.1,35.6617,-116.2868,Z124,451476.25
1313.6,4,2.5,28.7,36.2125,-122.9096,Z116,279165.33
2363.5,5,3.5,5.0,35.3196,-120.5654,Z116,575318.76
1300.2,3,2.5,20.1,41.3775,-122.5832,Z103,390306.09
1612.3,3,2.5,43.4,39.3527,-117.6526,Z118,489103.72
1966.3,3,3.5,30.9,41.5812,-116.382,Z124,542400.44
790.8,2,3.0,65.0,40.8078,-115.2205,Z128,196758.34
619.6,3,4.5,41.6,39.6681,-115.4632,Z122,255882.61
737.2,6,2.5,1.9,39.1212,-123.4583,Z126,279455.17
2131.3,2,1.0,3.6,40.7285,-123.1804,Z117,442148.38
1224.1,1,3.0,31.5,38.9994,-114.9484,Z119,354446.88
2779.1,3,1.5,8.2,34.2928,-115.6403,Z120,626862.29
1217.9,1,1.0,26.6,38.6572,-119.666,Z109,334014.14
1592.3,4,1.5,47.1,37.3925,-119.9845,Z127,446202.9
2271.1,5,3.5,25.8,41.828,-118.6956,Z113,540381.61
2503.0,2,2.0,16.1,37.3447,-118.2353,Z119,611220.8
2530.8,3,1.5,31.2,32.8653,-121.8307,Z112,626817.35
2104.2,1,1.0,4.7,35.0098,-120.2607,Z113,507782.83
2012.0,1,1.0,38.5,41.2151,-117.9932,Z103,571401.82
1796.3,7,2.5,35.8,41.6424,-122.3342,Z103,526335.84
1889.2,6,1.5,21.7,39.4207,-114.0123,Z123,488382.35
1224.4,2,2.0,9.8,33.0402,-121.5291,Z122,277758.26
1090.9,2,2.0,47.9,32.7236,-118.6996,Z103,374099.44
1498.3,3,1.5,21.4,37.0562,-118.6813,Z110,439780.92
1414.9,4,5.5,1.8,41.9969,-119.7594,Z100,394524.92
1273.4,3,1.0,75.3,40.7583,-121.9638,Z105,333259.03
1848.2,4,4.5,43.8,41.3645,-118.5638,Z104,485155.79
1977.7,1,3.0,26.4,38.4236,-123.5443,Z126,459219.14
1544.2,4,3.5,17.2,40.6617,-120.4373,Z104,395434.93
2238.8,3,1.0,96.5,35.5371,-122.1454,Z126,515896.45
929.2,4,5.5,44.8,32.76,-123.1961,Z111,254003.34
1403.2,4,2.5,23.0,41.2234,-114.7824,Z114,304075.99
1141.6,4,1.0,31.8,34.5751,-117.1506,Z105,248540.78
566.7,3,1.5,9.9,39.4206,-122.7273,Z111,117999.81
1458.7,1,4.0,6.5,38.7602,-114.5313,Z123,448875.47
1439.1,4,2.5,9.6,34.0026,-122.2321,Z121,393878.82
2256.7,3,5.5,10.4,34.3599,-122.0261,Z113,662546.52
1815.4,6,5.5,40.4,35.6262,-123.1007,Z121,481794.94
987.9,1,2.0,4.5,39.6908,-116.8575,Z122,268336.63
2427.0,3,2.5,45.1,32.8728,-118.5058,Z110,621065.58
2110.5,3,2.5,22.2,36.3672,-123.8884,Z107,558512.56
1791.0,3,3.5,14.6,38.8186,-124.2344,Z119,536393.92
1386.8,3,2.5,10.7,34.129,-118.9071,Z106,361305.15
1020.3,2,1.0,21.6,33.6345,-117.6589,Z123,352642.93
1313.9,3,1.5,11.5,36.207,-115.8598,Z105,345704.87
2044.4,3,2.5,16.8,35.2223,-119.4781,Z124,543130.13
2442.3,3,2.5,40.3,38.6664,-117.3964,Z112,560606.84
2271.6,2,1.0,29.5,41.7109,-116.7966,Z105,588358.17
1255.6,2,5.0,41.3,32.5425,-118.0629,Z119,340930.19
940.2,2,1.0,37.4,41.0726,-120.8017,Z129,194328.73
1570.4,5,2.5,50.6,36.6156,-123.1151,Z121,469250.8
615.8,2,1.0,6.8,38.8081,-117.7008,Z101,192409.21
1661.6,6,2.5,120.0,40.5848,-116.4287,Z110,478687.08
1426.2,4,1.5,19.4,37.9479,-122.5068,Z107,477702.67
1267.0,3,3.5,38.0,33.4245,-119.3039,Z129,357631.4
702.6,3,3.5,34.0,33.8357,-120.3289,Z126,267959.72
1756.8,1,1.0,25.1,39.9982,-122.3401,Z121,433455.74
1233.6,5,1.5,120.0,34.6764,-121.9242,Z103,443518.64
915.0,2,1.0,7.4,37.9059,-122.0044,Z106,311272.01
300.0,3,2.5,16.4,36.5668,-120.1012,Z114,152262.74
1486.2,3,6.0,4.1,35.3846,-120.4001,Z123,421337.66
2386.1,4,2.5,6.0,39.9762,-118.6811,Z118,651982.29
2330.6,2,3.0,37.4,39.4466,-123.5213,Z109,564145.74
1271.5,5,3.5,0.1,38.638,-118.3969,Z102,344723.75
1198.9,1,1.0,66.2,36.0404,-124.2706,Z109,329682.85
1734.4,4,1.0,30.1,34.6515,-121.7976,Z118,475249.63
1000.8,1,1.0,17.4,37.401,-119.2276,Z102,312479.35
1650.9,6,1.5,12.1,40.2625,-117.2872,Z117,412325.09
1883.0,2,1.0,4.0,37.9688,-116.4017,Z104,481826.45
2113.5,2,1.0,76.4,41.7163,-124.1266,Z121,508634.49
1449.9,1,5.0,37.4,32.6467,-118.8564,Z100,402060.27
1398.2,4,5.5,12.3,41.9843,-120.7784,Z105,454761.81
1061.0,1,2.0,2.2,39.0684,-117.2035,Z106,340228.67
1086.6,4,3.5,11.8,40.4104,-121.5203,Z101,320962.41
1386.8,3,3.5,6.1,35.682,-116.6909,Z116,347951.77
1683.7,2,2.0,46.3,37.3292,-118.1765,Z122,476115.13
1956.8,3,1.0,38.1,40.0714,-116.2084,Z121,450686.8
1098.4,3,2.5,20.7,39.7262,-114.1639,Z129,294697.85
2246.3,3,2.5,65.1,35.6733,-114.9598,Z102,546389.82
1364.4,1,2.0,6.0,35.5819,-118.2705,Z128,359572.11
1489.3,2,2.0,18.0,38.7967,-115.1155,Z101,386589.79
1126.4,4,3.5,37.2,41.3698,-122.8926,Z128,362911.01
300.0,2,2.0,2.1,36.6685,-124.0481,Z117,140868.54
1942.0,5,3.5,14.0,35.8529,-118.9021,Z113,530307.6
1868.4,4,1.5,25.4,40.9995,-114.2691,Z115,513830.39
1359.3,4,2.5,13.7,38.989,-117.0478,Z111,318205.67
1533.5,3,5.5,19.6,36.1886,-121.296,Z117,363395.46
1758.0,1,1.0,28.1,33.0441,-117.4779,Z107,408101.06
718.7,1,1.0,13.8,39.3541,-124.081,Z100,228741.48
1235.5,2,3.0,3.4,35.8524,-119.5585,Z127,388094.56
1897.1,1,1.0,4.5,33.1704,-122.0088,Z102,456084.93
872.9,1,2.0,22.5,38.3167,-123.9834,Z123,253896.18
1646.8,4,3.5,5.8,35.5686,-121.8759,Z121,512054.77
821.7,1,1.0,66.2,35.7153,-116.9142,Z106,224453.91
1733.2,3,2.5,53.9,37.0521,-118.7125,Z101,404794.73
1482.2,5,5.5,12.9,39.316,-124.2539,Z115,449457.95
692.4,4,3.5,53.3,35.1251,-120.1978,Z129,173234.25
2082.4,5,1.5,22.9,33.269,-116.6022,Z108,458520.24
1132.7,4,3.5,5.2,36.532,-114.4767,Z122,356626.97
1094.9,4,4.5,28.6,33.0218,-115.3192,Z102,289845.77
1600.3,2,3.0,34.1,39.1241,-124.484,Z124,361380.34
2074.3,1,2.0,2.6,41.6128,-122.2036,Z118,453784.5
992.1,2,4.0,11.3,38.7582,-122.3188,Z113,302320.96
1530.8,5,3.5,0.2,35.1162,-120.1625,Z125,395133.75
1714.4,6,1.0,11.4,34.2262,-117.7196,Z123,456840.42
1846.6,1,2.0,12.3,34.7114,-122.8928,Z114,452376.1
1588.2,1,1.0,29.8,34.6053,-114.8854,Z122,354182.0
1316.5,4,3.5,6.7,35.4814,-116.3403,Z128,405192.98
1086.2,4,1.5,0.9,33.4248,-120.097,Z115,337736.73
1543.1,5,1.5,11.4,41.0093,-118.3681,Z118,492129.06
963.9,3,1.5,52.4,40.9086,-118.8111,Z114,214475.19
300.0,1,1.0,15.3,38.3447,-118.3866,Z113,143962.1
1718.3,5,1.0,16.1,33.0882,-115.4688,Z104,421329.68
1952.0,2,2.0,19.0,40.138,-122.3987,Z106,466905.04
318.5,4,3.5,41.8,33.087,-117.321,Z102,193001.7
995.1,1,1.0,19.6,33.511,-123.3762,Z128,290659.27
1809.6,4,3.5,2.9,35.5903,-119.6788,Z101,499570.68
2528.7,6,3.5,6.9,36.599,-117.8237,Z124,627006.3
1510.4,1,1.0,6.2,35.8619,-124.3687,Z115,414616.77
1136.0,3,3.5,21.3,34.0697,-123.3653,Z101,295683.88
1408.6,2,1.0,0.9,33.5652,-123.5417,Z102,439932.6
2187.4,2,2.0,10.0,40.6644,-120.5657,Z111,490309.49
1177.0,4,3.5,28.0,35.9502,-117.9689,Z100,396248.29
1100.4,5,1.5,13.1,34.5767,-114.0424,Z114,275272.4
1258.6,1,6.0,36.9,37.1264,-121.8322,Z128,426496.61
1023.3,2,5.0,14.9,32.8498,-123.0724,Z100,309289.51
1561.3,4,2.5,116.3,38.2027,-120.145,Z100,469701.6
2312.3,4,1.5,100.9,34.8607,-122.9673,Z114,454849.47
1661.5,4,1.5,48.3,38.1829,-124.2423,Z125,403520.33
1373.8,6,1.5,92.6,38.3342,-118.5784,Z102,471084.32
1354.1,3,1.0,6.9,40.1876,-115.2645,Z113,401932.33
718.4,4,2.5,41.7,34.6841,-115.4611,Z121,273158.89
1941.6,4,1.5,11.6,36.9029,-123.4417,Z109,528805.81
1461.1,1,1.0,38.8,41.6379,-122.9515,Z102,422867.99
1409.8,2,3.0,14.0,39.4077,-119.3432,Z119,418151.41
3096.6,1,1.0,10.3,41.7658,-120.639,Z117,658937.72
1649.4,2,4.0,95.7,41.31,-117.1177,Z122,404102.64
1124.1,1,2.0,7.1,38.3021,-119.3031,Z103,333718.65
1286.8,8,1.5,42.6,35.0073,-124.2888,Z126,410627.32
2074.2,2,1.0,33.7,39.6908,-121.5121,Z116,439494.5
1556.6,2,2.0,10.8,39.1321,-115.0343,Z119,382044.67
780.9,6,1.0,18.4,38.0945,-119.1292,Z103,331087.43
1959.6,2,2.0,4.6,39.1294,-116.1215,Z114,434462.78
1165.9,2,1.0,76.2,38.3291,-120.2759,Z110,266250.13
2436.6,1,1.0,103.4,37.4341,-117.3919,Z102,543132.69
2040.0,1,1.0,39.6,36.4516,-122.7255,Z123,508751.74
1276.3,1,1.0,56.8,32.9247,-116.7664,Z106,315884.98
2140.5,4,2.5,2.6,40.724,-116.2409,Z109,580377.04
1533.9,2,2.0,14.5,40.7226,-123.5535,Z125,308043.6
1926.4,5,1.0,12.1,38.1434,-122.5752,Z118,586059.45
1742.4,3,1.5,25.0,35.0449,-119.6397,Z119,477710.47
1076.8,3,4.5,6.1,32.7672,-117.8069,Z107,294686.38
1178.2,5,1.5,24.9,32.5136,-117.8063,Z114,167551.27
2015.0,3,1.0,31.9,33.1926,-117.4839,Z112,481840.05
1332.6,3,2.5,4.3,35.9189,-116.9986,Z125,340221.89
1298.2,5,3.5,4.2,34.2898,-119.1895,Z102,430451.75
1022.4,4,5.5,1.1,35.0181,-118.464,Z120,344166.33
1711.8,1,3.0,42.9,39.1468,-124.4117,Z120,353158.59
2531.3,4,2.5,12.1,41.6119,-122.7507,Z114,603140.38
966.2,3,4.5,7.7,34.4644,-119.2651,Z120,316103.13
1512.1,1,1.0,45.2,36.9236,-116.6713,Z120,351091.54
2206.1,3,1.0,4.6,41.9191,-116.0063,Z124,598434.72
1460.2,2,1.0,16.7,41.3509,-116.8461,Z109,360973.23
1726.2,3,1.5,41.0,35.847,-119.3928,Z128,391097.79
968.8,1,1.0,25.6,35.537,-121.5466,Z120,164857.13
1714.2,1,4.0,24.2,34.8006,-119.8305,Z114,394413.87
1406.4,2,2.0,5.1,33.9763,-124.4024,Z126,422025.14
1992.9,4,4.5,6.0,36.8705,-118.2214,Z129,546755.52
2093.7,2,4.0,26.2,35.7406,-123.717,Z126,549218.59
2794.8,2,1.0,0.7,39.576,-122.9734,Z113,670429.92
1789.8,4,1.5,61.0,34.7502,-117.9272,Z108,441702.51
1662.9,2,1.0,12.9,39.4952,-124.3598,Z128,440528.98
1597.2,3,3.5,16.2,35.2374,-118.4777,Z124,463572.87
1323.4,4,1.5,9.0,38.1309,-117.797,Z114,366911.13
1669.2,5,3.5,62.8,38.5651,-116.2231,Z113,413054.3
1352.3,3,2.5,30.9,38.8819,-123.7857,Z114,294729.55
1584.2,2,2.0,17.9,34.1657,-124.4692,Z126,455635.04
2158.8,5,1.5,26.4,35.1858,-116.448,Z113,491710.51
996.7,4,1.0,14.4,34.8381,-121.4544,Z109,323286.06
2069.9,1,1.0,18.8,37.9735,-115.1843,Z111,488903.59
2158.6,5,1.5,13.3,33.2196,-122.5578,Z119,631399.6
1441.0,2,1.0,15.9,37.4234,-118.3522,Z113,411114.1
439.1,3,6.0,11.3,33.3309,-123.3512,Z124,242554.76
1196.1,2,2.0,2.4,35.702,-120.2718,Z126,405449.4
2148.5,8,3.5,1.1,39.0237,-115.2383,Z114,566055.02
1488.6,4,4.5,5.7,36.4194,-118.1124,Z111,418669.89
1000.3,3,2.5,8.7,35.1632,-117.259,Z128,391549.25
1247.6,4,1.5,66.3,38.3506,-122.1273,Z101,320266.43
1920.3,5,1.0,28.3,39.5326,-114.8111,Z118,505662.19
1773.4,3,2.5,95.3,34.9186,-117.9534,Z116,464111.92
1380.5,1,2.0,12.4,35.3443,-123.3882,Z114,307640.84
1316.6,2,2.0,15.4,38.5828,-124.3367,Z126,403287.7
1304.1,3,6.0,38.2,41.6696,-124.3328,Z122,385604.79
1038.8,2,1.0,25.9,34.5318,-123.9623,Z109,265831.87
2307.7,4,4.5,22.5,38.7154,-114.928,Z129,574986.25
1338.8,5,2.5,25.7,41.1126,-120.737,Z110,398259.24
2108.6,1,1.0,26.3,36.8887,-121.3686,Z113,490188.68
2260.7,2,4.0,43.5,35.51,-120.1263,Z108,559834.01
1999.2,3,2.5,33.1,38.8353,-120.1995,Z128,462829.75
1284.2,4,2.5,94.6,32.7986,-121.9958,Z102,358175.26
1701.9,2,3.0,88.7,35.9215,-123.5358,Z123,448457.3
1487.9,1,1.0,16.4,34.9508,-123.3594,Z100,397384.44
1048.1,2,1.0,1.1,34.6339,-118.2085,Z105,311630.76
1662.2,1,1.0,0.3,34.2077,-120.3332,Z105,432683.09
910.5,4,4.5,3.9,39.5021,-115.0242,Z104,313388.35
2093.8,1,3.0,2.3,41.5734,-119.6308,Z103,584775.94
1267.7,2,1.0,14.0,36.1553,-119.2133,Z102,456479.75
1600.6,1,1.0,1.6,32.9665,-114.7534,Z112,411963.89
1641.6,4,1.0,29.4,39.3297,-119.2328,Z129,417008.4
1370.5,1,1.0,6.3,37.6129,-119.2292,Z103,402658.93
1793.3,2,1.0,21.6,39.3746,-120.6868,Z122,405308.7
1262.5,4,2.5,3.3,38.6551,-117.0407,Z129,405242.83
1935.6,3,1.5,52.8,41.1016,-120.3816,Z106,511816.24
827.0,8,3.5,45.4,33.8342,-118.3226,Z118,405908.03
1563.2,1,3.0,14.7,34.107,-119.8023,Z110,419424.43
2469.5,1,1.0,72.4,35.7449,-118.9482,Z109,566007.96
999.8,1,3.0,6.2,37.1682,-115.8162,Z118,305817.89
1161.1,2,2.0,50.5,41.2943,-120.1558,Z118,314342.37
1757.0,1,2.0,23.7,41.1162,-122.0842,Z104,425678.74
1589.8,1,2.0,12.0,40.7828,-118.5116,Z100,440031.93
1675.3,5,5.5,2.6,34.614,-114.6562,Z125,498509.36
1744.6,5,4.5,5.6,39.4319,-117.2213,Z110,442283.73
1817.4,7,2.5,59.6,36.1432,-121.2622,Z112,437384.29
2054.8,2,5.0,28.0,41.3462,-114.3886,Z129,500870.09
1704.9,4,1.5,8.1,34.5381,-120.9015,Z129,446230.97
1379.4,6,1.5,20.5,33.842,-114.1758,Z122,439626.24
1836.3,3,2.5,3.4,40.5027,-122.4841,Z128,444305.47
2449.9,7,2.5,3.1,39.3106,-114.0037,Z107,625419.92
1433.7,3,1.0,71.5,40.3035,-123.703,Z122,295601.54
1012.7,4,2.5,18.4,34.0005,-117.011,Z115,314532.42
2053.5,2,1.0,13.5,40.9055,-116.7254,Z123,544412.22
1439.8,3,2.5,89.3,38.9374,-117.3645,Z108,324261.36
413.7,2,1.0,15.3,38.6898,-116.3351,Z103,204770.22
1923.7,2,3.0,12.3,38.0345,-119.5458,Z118,461325.62
1232.3,5,3.5,9.6,39.7663,-123.9318,Z106,354319.75
1454.7,2,2.0,25.0,36.4483,-120.7436,Z111,324682.83
1666.0,3,1.0,24.5,33.7618,-117.7557,Z108,434644.43
1595.2,4,1.5,0.5,37.623,-117.7144,Z112,384976.52
1854.7,1,3.0,31.8,39.607,-122.4505,Z111,408051.02
1282.3,1,1.0,46.6,33.9597,-121.8434,Z108,259506.37
1756.6,3,4.5,28.7,34.6282,-119.3897,Z111,386175.96
1370.2,3,1.5,61.2,39.1172,-116.8496,Z123,398002.36
1869.4,3,1.5,9.7,35.0617,-115.5456,Z129,439258.83
1807.7,3,2.5,6.4,34.1144,-123.5919,Z115,405273.16
1032.3,1,2.0,35.8,40.9492,-114.781,Z112,199903.87
2043.0,3,2.5,6.3,34.0285,-114.7588,Z102,576323.99
1232.0,3,3.5,2.9,35.7694,-124.4167,Z105,291194.95
1904.0,1,3.0,3.0,36.5701,-119.1827,Z113,531104.16
1683.6,2,2.0,43.9,37.0233,-118.335,Z101,422669.03
2419.1,1,2.0,0.9,35.9324,-118.686,Z121,566497.67
1388.3,3,1.5,10.3,41.1691,-118.0344,Z120,369113.49
1325.3,2,1.0,4.1,38.7569,-119.2148,Z119,367919.57
1490.3,1,1.0,42.2,35.9152,-121.415,Z102,404572.91
1348.4,3,1.0,21.0,35.8983,-123.4951,Z115,280566.22
1900.0,3,2.5,6.9,37.278,-122.312,Z107,529242.77
691.8,4,3.5,41.6,32.8198,-116.7273,Z125,238701.37
973.2,1,3.0,41.6,41.3031,-121.9688,Z105,250916.78
966.1,1,4.0,22.2,34.6214,-115.788,Z124,332050.94
1975.2,7,4.5,9.7,39.1271,-120.2634,Z102,663311.15
2355.3,1,1.0,26.5,39.8884,-120.148,Z104,569482.34
1447.8,5,6.0,81.3,40.3601,-115.3808,Z103,494577.41
1415.6,1,3.0,1.6,34.0736,-122.25,Z105,340033.36
1535.0,7,1.5,9.3,37.5986,-122.509,Z101,449410.26
2080.9,3,2.5,10.1,33.2949,-114.1532,Z121,516141.34
1036.3,1,4.0,30.0,40.1455,-118.8237,Z102,301861.0
1619.2,4,2.5,31.6,37.1213,-122.4995,Z107,555807.82
1987.6,5,2.5,6.9,34.0056,-122.759,Z114,399035.94
1750.5,2,1.0,7.3,39.3274,-115.4525,Z109,478694.76
1594.8,1,1.0,79.0,35.6461,-118.2016,Z114,347348.91
2000.5,2,1.0,42.4,33.5878,-123.2921,Z125,510250.23
300.0,6,1.5,81.7,36.8802,-115.1875,Z126,231356.35
1838.9,1,5.0,53.1,34.7348,-119.839,Z105,478555.95
1173.0,4,1.5,15.4,41.5271,-114.1117,Z111,314864.18
584.7,4,2.5,3.9,35.9329,-121.5415,Z107,240946.67
1755.6,2,1.0,29.8,37.9383,-118.9474,Z122,411854.51
2186.8,1,4.0,13.0,41.5094,-122.6824,Z105,561935.2
1431.3,1,2.0,16.6,36.2404,-119.8831,Z124,352780.7
1976.4,2,1.0,16.6,35.9022,-122.6464,Z126,526175.14
2306.1,4,1.5,82.7,34.0429,-121.2741,Z124,593965.44
2157.5,4,1.5,2.1,41.4139,-121.6664,Z125,530384.89
2320.0,3,4.5,6.4,40.1071,-121.5275,Z115,641449.62
1871.1,5,3.5,28.1,34.5996,-114.3168,Z125,524793.69
1537.7,5,1.0,64.6,35.6604,-124.0963,Z114,297475.88
699.0,2,1.0,75.0,41.1917,-119.283,Z119,230890.3
1377.0,2,1.0,24.5,37.6042,-117.8929,Z114,282325.15
1078.4,4,1.5,1.1,37.7852,-117.562,Z107,323660.51
2585.5,1,1.0,13.5,38.6574,-116.5773,Z118,576937.08
1412.1,4,3.5,75.3,39.7406,-116.5099,Z113,473405.81
1561.6,5,3.5,20.8,41.4232,-114.4672,Z126,437212.52
1775.7,3,2.5,38.9,40.1211,-116.5655,Z120,410598.64
1521.8,3,4.5,9.4,41.3782,-115.8513,Z115,428725.53
2347.5,4,1.5,0.8,40.2958,-118.9107,Z111,515211.58
1188.7,1,2.0,25.9,32.9411,-117.5944,Z102,304724.23
1597.3,3,1.0,54.1,33.6166,-119.4797,Z125,380010.6
1128.8,4,1.5,120.0,40.9065,-121.5976,Z119,299436.83
840.0,3,1.5,56.2,32.7631,-121.2095,Z104,249051.2
1194.1,1,2.0,24.2,40.0447,-120.7144,Z112,263588.4
1481.5,4,2.5,28.2,40.5735,-120.9232,Z114,423081.15
1285.3,2,3.0,52.1,36.4469,-118.9018,Z107,373123.97
1153.8,4,2.5,0.6,35.8711,-121.8999,Z113,427189.85
796.8,1,1.0,90.9,34.3468,-119.0753,Z125,211855.99
1458.4,4,2.5,22.7,32.9647,-114.8795,Z114,296692.08
747.6,2,2.0,91.1,39.5811,-120.2374,Z123,215210.51
1880.0,4,2.5,43.4,33.2004,-122.1622,Z129,492328.97
1541.2,2,2.0,5.0,41.4744,-120.858,Z118,382220.69
771.2,7,1.5,5.4,35.3191,-115.2927,Z107,328031.41
1345.4,3,1.0,13.1,40.0453,-114.6122,Z109,398927.77
1123.9,2,1.0,9.2,33.067,-115.1898,Z112,303539.63
1659.6,2,2.0,17.4,37.5946,-121.4829,Z103,478111.07
2170.2,3,3.5,27.8,35.8164,-120.4276,Z110,583963.35
562.4,2,2.0,17.2,32.785,-114.2632,Z101,134463.43
1557.5,1,2.0,1.7,38.7301,-121.0996,Z129,376443.43
1419.9,1,5.0,111.4,41.46,-123.0525,Z118,377535.7
1835.7,4,2.5,16.6,32.6022,-121.538,Z123,519911.82
1606.6,3,2.5,57.1,35.0692,-114.3782,Z127,415292.93
1124.0,2,2.0,2.3,39.1843,-120.1333,Z120,283885.81
1340.5,1,3.0,49.8,40.7769,-114.6942,Z117,383383.95
1102.0,3,2.5,5.7,34.3124,-123.4071,Z122,340575.0
2038.0,8,2.5,34.1,33.1718,-116.4564,Z120,555403.06
1510.7,3,4.5,32.5,32.5821,-123.5199,Z105,408293.51
2450.6,5,2.5,72.2,34.5445,-122.4263,Z113,616743.22
1469.7,7,1.5,11.6,33.1775,-118.0309,Z117,397918.58
1145.8,4,3.5,3.5,35.9141,-119.938,Z110,406346.39
743.1,4,1.5,60.0,36.6812,-117.4999,Z106,222767.37
598.4,1,2.0,12.1,37.0593,-114.2792,Z114,123146.09
707.9,2,1.0,7.9,33.8521,-123.9465,Z100,199771.71
1633.6,3,2.5,20.0,36.9079,-122.4879,Z125,462763.48
1754.4,4,1.5,4.7,32.586,-117.7776,Z109,514015.53
709.4,2,3.0,10.6,34.7745,-115.0865,Z120,178838.4
1947.5,2,2.0,14.6,36.0063,-116.1247,Z108,428582.24
1258.5,1,2.0,9.7,33.6243,-119.6114,Z122,341094.24
1573.4,2,2.0,17.9,40.233,-116.6725,Z129,422136.03
2306.1,2,1.0,14.6,34.4115,-122.315,Z115,604536.0
1948.4,2,3.0,44.7,39.6715,-124.3558,Z115,437112.85
1365.7,4,2.5,75.2,37.002,-118.5148,Z124,377819.92
1054.4,2,2.0,3.2,37.0576,-115.9609,Z124,321550.22
424.1,4,2.5,52.0,38.6293,-119.9488,Z116,187151.08
1140.4,3,1.0,80.5,32.9206,-118.5229,Z123,363009.32
1394.4,1,2.0,34.8,33.2482,-120.0671,Z111,311374.8
1006.4,3,3.5,120.0,35.605,-119.1026,Z106,319933.21
1434.4,6,2.5,12.2,36.4598,-115.2144,Z126,441000.84
1538.4,4,4.5,53.2,36.5844,-119.4795,Z101,345184.27
1387.6,2,2.0,33.6,38.9304,-124.4215,Z102,349407.12
1175.0,6,2.5,11.7,32.5067,-116.1016,Z105,347799.81
1584.3,3,4.5,36.6,41.6115,-118.014,Z126,481380.76
1721.0,2,1.0,21.4,34.1576,-116.8309,Z126,374107.27
954.8,5,2.5,6.3,34.862,-115.0386,Z118,363164.69
2205.5,4,1.5,5.7,41.1035,-121.4948,Z107,608905.57
1450.7,2,2.0,37.5,32.5522,-119.2178,Z103,387347.42
1509.4,4,3.5,37.3,41.9174,-118.1739,Z128,499280.66
1854.1,2,2.0,22.7,32.8416,-120.8734,Z106,497160.88
1616.6,1,2.0,20.9,33.6452,-115.6163,Z103,442450.34
1976.6,3,2.5,6.0,34.781,-117.1756,Z117,461693.17
1643.6,2,2.0,16.8,36.6679,-116.7992,Z106,375080.12
1193.8,3,2.5,61.5,37.4253,-116.0159,Z123,325624.02
